date,EUR,USD,PLN,TRY
2024-12-19,2564.1,2439.02,602.41,70.37
2024-12-20,2564.1,2439.02,602.41,70.37
2024-12-21,2564.1,2439.02,602.41,70.37
2024-12-22,2564.1,2439.02,602.41,70.37
2024-12-23,2564.1,2439.02,602.41,70.37
2024-12-24,2564.1,2439.02,602.41,70.37
2024-12-25,2564.1,2439.02,602.41,70.37
2024-12-26,2564.1,2439.02,602.41,70.37
2024-12-27,2564.1,2439.02,602.41,70.37
2024-12-28,2564.1,2439.02,602.41,70.37
2024-12-29,2564.1,2439.02,602.41,70.37
2024-12-30,2564.1,2439.02,602.41,70.37
2024-12-31,2564.1,2439.02,602.41,70.37
2025-01-01,2564.1,2500.0,609.76,70.47
2025-01-02,2564.1,2500.0,609.76,70.47
2025-01-03,2564.1,2500.0,609.76,70.47
2025-01-04,2564.1,2500.0,609.76,70.47
2025-01-05,2564.1,2500.0,609.76,70.47
2025-01-06,2564.1,2500.0,609.76,70.47
2025-01-07,2564.1,2500.0,609.76,70.47
2025-01-08,2564.1,2500.0,609.76,70.47
2025-01-09,2564.1,2500.0,609.76,70.47
2025-01-10,2564.1,2500.0,609.76,70.47
2025-01-11,2564.1,2500.0,609.76,70.47
2025-01-12,2564.1,2500.0,609.76,70.47
2025-01-13,2564.1,2500.0,609.76,70.47
2025-01-14,2564.1,2500.0,609.76,70.47
2025-01-15,2564.1,2500.0,609.76,70.47
2025-01-16,2564.1,2500.0,609.76,70.47
2025-01-17,2564.1,2500.0,609.76,70.47
2025-01-18,2564.1,2500.0,609.76,70.47
2025-01-19,2564.1,2500.0,609.76,70.47
2025-01-20,2564.1,2500.0,609.76,70.47
2025-01-21,2564.1,2500.0,609.76,70.47
2025-01-22,2564.1,2500.0,609.76,70.47
2025-01-23,2564.1,2500.0,609.76,70.47
2025-01-24,2564.1,2500.0,609.76,70.47
2025-01-25,2564.1,2500.0,609.76,70.47
2025-01-26,2564.1,2500.0,609.76,70.47
2025-01-27,2564.1,2500.0,609.76,70.47
2025-01-28,2564.1,2500.0,609.76,70.47
2025-01-29,2564.1,2500.0,609.76,70.47
2025-01-30,2564.1,2500.0,609.76,70.47
2025-01-31,2564.1,2500.0,609.76,70.47
2025-02-01,2702.7,2564.1,645.16,71.33
2025-02-02,2702.7,2564.1,645.16,71.33
2025-02-03,2702.7,2564.1,645.16,71.33
2025-02-04,2702.7,2564.1,645.16,71.33
2025-02-05,2702.7,2564.1,645.16,71.33
2025-02-06,2702.7,2564.1,645.16,71.33
2025-02-07,2702.7,2564.1,645.16,71.33
2025-02-08,2702.7,2564.1,645.16,71.33
2025-02-09,2702.7,2564.1,645.16,71.33
2025-02-10,2702.7,2564.1,645.16,71.33
2025-02-11,2702.7,2564.1,645.16,71.33
2025-02-12,2702.7,2564.1,645.16,71.33
2025-02-13,2702.7,2564.1,645.16,71.33
2025-02-14,2702.7,2564.1,645.16,71.33
2025-02-15,2702.7,2564.1,645.16,71.33
2025-02-16,2702.7,2564.1,645.16,71.33
2025-02-17,2702.7,2564.1,645.16,71.33
2025-02-18,2702.7,2564.1,645.16,71.33
2025-02-19,2702.7,2564.1,645.16,71.33
2025-02-20,2702.7,2564.1,645.16,71.33
2025-02-21,2702.7,2564.1,645.16,71.33
2025-02-22,2702.7,2564.1,645.16,71.33
2025-02-23,2702.7,2564.1,645.16,71.33
2025-02-24,2702.7,2564.1,645.16,71.33
2025-02-25,2702.7,2564.1,645.16,71.33
2025-02-26,2702.7,2564.1,645.16,71.33
2025-02-27,2702.7,2564.1,645.16,71.33
2025-02-28,2702.7,2564.1,645.16,71.33
2025-03-01,2857.14,2631.58,680.27,70.97
2025-03-02,2857.14,2631.58,680.27,70.97
2025-03-03,2857.14,2631.58,680.27,70.97
2025-03-04,2857.14,2631.58,680.27,70.97
2025-03-05,2857.14,2631.58,680.27,70.97
2025-03-06,2857.14,2631.58,680.27,70.97
2025-03-07,2857.14,2631.58,680.27,70.97
2025-03-08,2857.14,2631.58,680.27,70.97
2025-03-09,2857.14,2631.58,680.27,70.97
2025-03-10,2857.14,2631.58,680.27,70.97
2025-03-11,2857.14,2631.58,680.27,70.97
2025-03-12,2857.14,2631.58,680.27,70.97
2025-03-13,2857.14,2631.58,680.27,70.97
2025-03-14,2857.14,2631.58,680.27,70.97
2025-03-15,2857.14,2631.58,680.27,70.97
2025-03-16,2857.14,2631.58,680.27,70.97
2025-03-17,2857.14,2631.58,680.27,70.97
2025-03-18,2857.14,2631.58,680.27,70.97
2025-03-19,2857.14,2631.58,680.27,70.97
2025-03-20,2857.14,2631.58,680.27,70.97
2025-03-21,2857.14,2631.58,680.27,70.97
2025-03-22,2857.14,2631.58,680.27,70.97
2025-03-23,2857.14,2631.58,680.27,70.97
2025-03-24,2857.14,2631.58,680.27,70.97
2025-03-25,2857.14,2631.58,680.27,70.97
2025-03-26,2857.14,2631.58,680.27,70.97
2025-03-27,2857.14,2631.58,680.27,70.97
2025-03-28,2857.14,2631.58,680.27,70.97
2025-03-29,2857.14,2631.58,680.27,70.97
2025-03-30,2857.14,2631.58,680.27,70.97
2025-03-31,2857.14,2631.58,680.27,70.97
2025-04-01,3030.3,2702.7,704.23,70.03
2025-04-02,3030.3,2702.7,704.23,70.03
2025-04-03,3030.3,2702.7,704.23,70.03
2025-04-04,3030.3,2702.7,704.23,70.03
2025-04-05,3030.3,2702.7,704.23,70.03
2025-04-06,3030.3,2702.7,704.23,70.03
2025-04-07,3030.3,2702.7,704.23,70.03
2025-04-08,3030.3,2702.7,704.23,70.03
2025-04-09,3030.3,2702.7,704.23,70.03
2025-04-10,3030.3,2702.7,704.23,70.03
2025-04-11,3030.3,2702.7,704.23,70.03
2025-04-12,3030.3,2702.7,704.23,70.03
2025-04-13,3030.3,2702.7,704.23,70.03
2025-04-14,3030.3,2702.7,704.23,70.03
2025-04-15,3030.3,2702.7,704.23,70.03
2025-04-16,3030.3,2702.7,704.23,70.03
2025-04-17,3030.3,2702.7,704.23,70.03
2025-04-18,3030.3,2702.7,704.23,70.03
2025-04-19,3030.3,2702.7,704.23,70.03
2025-04-20,3030.3,2702.7,704.23,70.03
2025-04-21,3030.3,2702.7,704.23,70.03
2025-04-22,3030.3,2702.7,704.23,70.03
2025-04-23,3030.3,2702.7,704.23,70.03
2025-04-24,3030.3,2702.7,704.23,70.03
2025-04-25,3030.3,2702.7,704.23,70.03
2025-04-26,3030.3,2702.7,704.23,70.03
2025-04-27,3030.3,2702.7,704.23,70.03
2025-04-28,3030.3,2702.7,704.23,70.03
2025-04-29,3030.3,2702.7,704.23,70.03
2025-04-30,3030.3,2702.7,704.23,70.03
2025-05-01,3030.3,2702.7,714.29,69.44
2025-05-02,3030.3,2702.7,714.29,69.44
2025-05-03,3030.3,2702.7,714.29,69.44
2025-05-04,3030.3,2702.7,714.29,69.44
2025-05-05,3030.3,2702.7,714.29,69.44
2025-05-06,3030.3,2702.7,714.29,69.44
2025-05-07,3030.3,2702.7,714.29,69.44
2025-05-08,3030.3,2702.7,714.29,69.44
2025-05-09,3030.3,2702.7,714.29,69.44
2025-05-10,3030.3,2702.7,714.29,69.44
2025-05-11,3030.3,2702.7,714.29,69.44
2025-05-12,3030.3,2702.7,714.29,69.44
2025-05-13,3030.3,2702.7,714.29,69.44
2025-05-14,3030.3,2702.7,714.29,69.44
2025-05-15,3030.3,2702.7,714.29,69.44
2025-05-16,3030.3,2702.7,714.29,69.44
2025-05-17,3030.3,2702.7,714.29,69.44
2025-05-18,3030.3,2702.7,714.29,69.44
2025-05-19,3030.3,2702.7,714.29,69.44
2025-05-20,3030.3,2702.7,714.29,69.44
2025-05-21,3030.3,2702.7,714.29,69.44
2025-05-22,3030.3,2702.7,714.29,69.44
2025-05-23,3030.3,2702.7,714.29,69.44
2025-05-24,3030.3,2702.7,714.29,69.44
2025-05-25,3030.3,2702.7,714.29,69.44
2025-05-26,3030.3,2702.7,714.29,69.44
2025-05-27,3030.3,2702.7,714.29,69.44
2025-05-28,3030.3,2702.7,714.29,69.44
2025-05-29,3030.3,2702.7,714.29,69.44
2025-05-30,3030.3,2702.7,714.29,69.44
2025-05-31,3030.3,2702.7,714.29,69.44
2025-06-01,3030.3,2631.58,714.29,66.58
2025-06-02,3030.3,2631.58,714.29,66.58
2025-06-03,3030.3,2631.58,714.29,66.58
2025-06-04,3030.3,2631.58,714.29,66.58
2025-06-05,3030.3,2631.58,714.29,66.58
2025-06-06,3030.3,2631.58,714.29,66.58
2025-06-07,3030.3,2631.58,714.29,66.58
2025-06-08,3030.3,2631.58,714.29,66.58
2025-06-09,3030.3,2631.58,714.29,66.58
2025-06-10,3030.3,2631.58,714.29,66.58
2025-06-11,3030.3,2631.58,714.29,66.58
2025-06-12,3030.3,2631.58,714.29,66.58
2025-06-13,3030.3,2631.58,714.29,66.58
2025-06-14,3030.3,2631.58,714.29,66.58
2025-06-15,3030.3,2631.58,714.29,66.58
2025-06-16,3030.3,2631.58,714.29,66.58
2025-06-17,3030.3,2631.58,714.29,66.58
2025-06-18,3030.3,2631.58,714.29,66.58
2025-06-19,3030.3,2631.58,714.29,66.58
2025-06-20,3030.3,2631.58,714.29,66.58
2025-06-21,3030.3,2631.58,714.29,66.58
2025-06-22,3030.3,2631.58,714.29,66.58
2025-06-23,3030.3,2631.58,714.29,66.58
2025-06-24,3030.3,2631.58,714.29,66.58
2025-06-25,3030.3,2631.58,714.29,66.58
2025-06-26,3030.3,2631.58,714.29,66.58
2025-06-27,3030.3,2631.58,714.29,66.58
2025-06-28,3030.3,2631.58,714.29,66.58
2025-06-29,3030.3,2631.58,714.29,66.58
2025-06-30,3030.3,2631.58,714.29,66.58
2025-07-01,3030.3,2631.58,714.29,64.52
2025-07-02,3030.3,2631.58,714.29,64.52
2025-07-03,3030.3,2631.58,714.29,64.52
2025-07-04,3030.3,2631.58,714.29,64.52
2025-07-05,3030.3,2631.58,714.29,64.52
2025-07-06,3030.3,2631.58,714.29,64.52
2025-07-07,3030.3,2631.58,714.29,64.52
2025-07-08,3030.3,2631.58,714.29,64.52
2025-07-09,3030.3,2631.58,714.29,64.52
2025-07-10,3030.3,2631.58,714.29,64.52
2025-07-11,3030.3,2631.58,714.29,64.52
2025-07-12,3030.3,2631.58,714.29,64.52
2025-07-13,3030.3,2631.58,714.29,64.52
2025-07-14,3030.3,2631.58,714.29,64.52
2025-07-15,3030.3,2631.58,714.29,64.52
2025-07-16,3030.3,2631.58,714.29,64.52
2025-07-17,3030.3,2631.58,714.29,64.52
2025-07-18,3030.3,2631.58,714.29,64.52
2025-07-19,3030.3,2631.58,714.29,64.52
2025-07-20,3030.3,2631.58,714.29,64.52
2025-07-21,3030.3,2631.58,714.29,64.52
2025-07-22,3030.3,2631.58,714.29,64.52
2025-07-23,3030.3,2631.58,714.29,64.52
2025-07-24,3030.3,2631.58,714.29,64.52
2025-07-25,3030.3,2631.58,714.29,64.52
2025-07-26,3030.3,2631.58,714.29,64.52
2025-07-27,3030.3,2631.58,714.29,64.52
2025-07-28,3030.3,2631.58,714.29,64.52
2025-07-29,3030.3,2631.58,714.29,64.52
2025-07-30,3030.3,2631.58,714.29,64.52
2025-07-31,3030.3,2631.58,714.29,64.52
2025-08-01,2941.18,2500.0,689.66,61.35
2025-08-02,2941.18,2500.0,689.66,61.35
2025-08-03,2941.18,2500.0,689.66,61.35
2025-08-04,2941.18,2500.0,689.66,61.35
2025-08-05,2941.18,2500.0,689.66,61.35
2025-08-06,2941.18,2500.0,689.66,61.35
2025-08-07,2941.18,2500.0,689.66,61.35
2025-08-08,2941.18,2500.0,689.66,61.35
2025-08-09,2941.18,2500.0,689.66,61.35
2025-08-10,2941.18,2500.0,689.66,61.35
2025-08-11,2941.18,2500.0,689.66,61.35
2025-08-12,2941.18,2500.0,689.66,61.35
2025-08-13,2941.18,2500.0,689.66,61.35
2025-08-14,2941.18,2500.0,689.66,61.35
2025-08-15,2941.18,2500.0,689.66,61.35
2025-08-16,2941.18,2500.0,689.66,61.35
2025-08-17,2941.18,2500.0,689.66,61.35
2025-08-18,2941.18,2500.0,689.66,61.35
2025-08-19,2941.18,2500.0,689.66,61.35
2025-08-20,2941.18,2500.0,689.66,61.35
2025-08-21,2941.18,2500.0,689.66,61.35
2025-08-22,2941.18,2500.0,689.66,61.35
2025-08-23,2941.18,2500.0,689.66,61.35
2025-08-24,2941.18,2500.0,689.66,61.35
2025-08-25,2941.18,2500.0,689.66,61.35
2025-08-26,2941.18,2500.0,689.66,61.35
2025-08-27,2941.18,2500.0,689.66,61.35
2025-08-28,2941.18,2500.0,689.66,61.35
2025-08-29,2941.18,2500.0,689.66,61.35
2025-08-30,2941.18,2500.0,689.66,61.35
2025-08-31,2941.18,2500.0,689.66,61.35
2025-09-01,2941.18,2500.0,684.93,59.81
2025-09-02,2941.18,2500.0,684.93,59.81
2025-09-03,2941.18,2500.0,684.93,59.81
2025-09-04,2941.18,2500.0,684.93,59.81
2025-09-05,2941.18,2500.0,684.93,59.81
2025-09-06,2941.18,2500.0,684.93,59.81
2025-09-07,2941.18,2500.0,684.93,59.81
2025-09-08,2941.18,2500.0,684.93,59.81
2025-09-09,2941.18,2500.0,684.93,59.81
2025-09-10,2941.18,2500.0,684.93,59.81
2025-09-11,2941.18,2500.0,684.93,59.81
2025-09-12,2941.18,2500.0,684.93,59.81
2025-09-13,2941.18,2500.0,684.93,59.81
2025-09-14,2941.18,2500.0,684.93,59.81
2025-09-15,2941.18,2500.0,684.93,59.81
2025-09-16,2941.18,2500.0,684.93,59.81
2025-09-17,2941.18,2500.0,684.93,59.81
2025-09-18,2941.18,2500.0,684.93,59.81
2025-09-19,2941.18,2500.0,684.93,59.81
2025-09-20,2941.18,2500.0,684.93,59.81
2025-09-21,2941.18,2500.0,684.93,59.81
2025-09-22,2941.18,2500.0,684.93,59.81
2025-09-23,2941.18,2500.0,684.93,59.81
2025-09-24,2941.18,2500.0,684.93,59.81
2025-09-25,2941.18,2500.0,684.93,59.81
2025-09-26,2941.18,2500.0,684.93,59.81
2025-09-27,2941.18,2500.0,684.93,59.81
2025-09-28,2941.18,2500.0,684.93,59.81
2025-09-29,2941.18,2500.0,684.93,59.81
2025-09-30,2941.18,2500.0,684.93,59.81
2025-10-01,2857.14,2439.02,675.68,58.65
2025-10-02,2857.14,2439.02,675.68,58.65
2025-10-03,2857.14,2439.02,675.68,58.65
2025-10-04,2857.14,2439.02,675.68,58.65
2025-10-05,2857.14,2439.02,675.68,58.65
2025-10-06,2857.14,2439.02,675.68,58.65
2025-10-07,2857.14,2439.02,675.68,58.65
2025-10-08,2857.14,2439.02,675.68,58.65
2025-10-09,2857.14,2439.02,675.68,58.65
2025-10-10,2857.14,2439.02,675.68,58.65
2025-10-11,2857.14,2439.02,675.68,58.65
2025-10-12,2857.14,2439.02,675.68,58.65
2025-10-13,2857.14,2439.02,675.68,58.65
2025-10-14,2857.14,2439.02,675.68,58.65
2025-10-15,2857.14,2439.02,675.68,58.65
2025-10-16,2857.14,2439.02,675.68,58.65
2025-10-17,2857.14,2439.02,675.68,58.65
2025-10-18,2857.14,2439.02,675.68,58.65
2025-10-19,2857.14,2439.02,675.68,58.65
2025-10-20,2857.14,2439.02,675.68,58.65
2025-10-21,2857.14,2439.02,675.68,58.65
2025-10-22,2857.14,2439.02,675.68,58.65
2025-10-23,2857.14,2439.02,675.68,58.65
2025-10-24,2857.14,2439.02,675.68,58.65
2025-10-25,2857.14,2439.02,675.68,58.65
2025-10-26,2857.14,2439.02,675.68,58.65
2025-10-27,2857.14,2439.02,675.68,58.65
2025-10-28,2857.14,2439.02,675.68,58.65
2025-10-29,2857.14,2439.02,675.68,58.65
2025-10-30,2857.14,2439.02,675.68,58.65
2025-10-31,2857.14,2439.02,675.68,58.65
2025-11-01,2857.14,2439.02,666.67,57.8
2025-11-02,2857.14,2439.02,666.67,57.8
2025-11-03,2857.14,2439.02,666.67,57.8
2025-11-04,2857.14,2439.02,666.67,57.8
2025-11-05,2857.14,2439.02,666.67,57.8
2025-11-06,2857.14,2439.02,666.67,57.8
2025-11-07,2857.14,2439.02,666.67,57.8
2025-11-08,2857.14,2439.02,666.67,57.8
2025-11-09,2857.14,2439.02,666.67,57.8
2025-11-10,2857.14,2439.02,666.67,57.8
2025-11-11,2857.14,2439.02,666.67,57.8
2025-11-12,2857.14,2439.02,666.67,57.8
2025-11-13,2857.14,2439.02,666.67,57.8
2025-11-14,2857.14,2439.02,666.67,57.8
2025-11-15,2857.14,2439.02,666.67,57.8
2025-11-16,2857.14,2439.02,666.67,57.8
2025-11-17,2857.14,2439.02,666.67,57.8
2025-11-18,2857.14,2439.02,666.67,57.8
2025-11-19,2857.14,2439.02,666.67,57.8
2025-11-20,2857.14,2439.02,666.67,57.8
2025-11-21,2857.14,2439.02,666.67,57.8
2025-11-22,2857.14,2439.02,666.67,57.8
2025-11-23,2857.14,2439.02,666.67,57.8
2025-11-24,2857.14,2439.02,666.67,57.8
2025-11-25,2857.14,2439.02,666.67,57.8
2025-11-26,2857.14,2439.02,666.67,57.8
2025-11-27,2857.14,2439.02,666.67,57.8
2025-11-28,2857.14,2439.02,666.67,57.8
2025-11-29,2857.14,2439.02,666.67,57.8
2025-11-30,2857.14,2439.02,666.67,57.8
2025-12-01,2857.14,2439.02,680.27,57.47
2025-12-02,2857.14,2439.02,680.27,57.47
2025-12-03,2857.14,2439.02,680.27,57.47
2025-12-04,2857.14,2439.02,680.27,57.47
2025-12-05,2857.14,2439.02,680.27,57.47
2025-12-06,2857.14,2439.02,680.27,57.47
2025-12-07,2857.14,2439.02,680.27,57.47
2025-12-08,2857.14,2439.02,680.27,57.47
2025-12-09,2857.14,2439.02,680.27,57.47
2025-12-10,2857.14,2439.02,680.27,57.47
2025-12-11,2857.14,2439.02,680.27,57.47
2025-12-12,2857.14,2439.02,680.27,57.47
2025-12-13,2857.14,2439.02,680.27,57.47
2025-12-14,2857.14,2439.02,680.27,57.47
2025-12-15,2857.14,2439.02,680.27,57.47
2025-12-16,2857.14,2439.02,680.27,57.47
2025-12-17,2857.14,2439.02,680.27,57.47
2025-12-18,2857.14,2439.02,680.27,57.47
2025-12-19,2857.14,2439.02,680.27,57.47
2025-12-20,2857.14,2439.02,680.27,57.47
2025-12-21,2857.14,2439.02,680.27,57.47
2025-12-22,2857.14,2439.02,680.27,57.47
2025-12-23,2857.14,2439.02,680.27,57.47
2025-12-24,2857.14,2439.02,680.27,57.47
2025-12-25,2857.14,2439.02,680.27,57.47
2025-12-26,2857.14,2439.02,680.27,57.47
2025-12-27,2857.14,2439.02,680.27,57.47
2025-12-28,2857.14,2439.02,680.27,57.47
2025-12-29,2857.14,2439.02,680.27,57.47
2025-12-30,2857.14,2439.02,680.27,57.47
2025-12-31,2857.14,2439.02,680.27,57.47
2026-01-01,2941.18,2500.0,699.3,57.77
2026-01-02,2941.18,2500.0,699.3,57.77
2026-01-03,2941.18,2500.0,699.3,57.77
2026-01-04,2941.18,2500.0,699.3,57.77
2026-01-05,2941.18,2500.0,699.3,57.77
2026-01-06,2941.18,2500.0,699.3,57.77
2026-01-07,2941.18,2500.0,699.3,57.77
2026-01-08,2941.18,2500.0,699.3,57.77
2026-01-09,2941.18,2500.0,699.3,57.77
2026-01-10,2941.18,2500.0,699.3,57.77
2026-01-11,2941.18,2500.0,699.3,57.77
2026-01-12,2941.18,2500.0,699.3,57.77
2026-01-13,2941.18,2500.0,699.3,57.77
2026-01-14,2941.18,2500.0,699.3,57.77
2026-01-15,2941.18,2500.0,699.3,57.77
2026-01-16,2941.18,2500.0,699.3,57.77
2026-01-17,2941.18,2500.0,699.3,57.77
2026-01-18,2941.18,2500.0,699.3,57.77
2026-01-19,2941.18,2500.0,699.3,57.77
2026-01-20,2941.18,2500.0,699.3,57.77
2026-01-21,2941.18,2500.0,699.3,57.77
2026-01-22,2941.18,2500.0,699.3,57.77
2026-01-23,2941.18,2500.0,699.3,57.77
2026-01-24,2941.18,2500.0,699.3,57.77
2026-01-25,2941.18,2500.0,699.3,57.77
2026-01-26,2941.18,2500.0,699.3,57.77
2026-01-27,2941.18,2500.0,699.3,57.77
2026-01-28,2941.18,2500.0,699.3,57.77
2026-01-29,2941.18,2500.0,699.3,57.77
2026-01-30,2941.18,2500.0,699.3,57.77
2026-01-31,2941.18,2500.0,699.3,57.77
2026-02-01,3030.3,2564.1,724.64,58.86
2026-02-02,3030.3,2564.1,724.64,58.86
2026-02-03,3030.3,2564.1,724.64,58.86
2026-02-04,3030.3,2564.1,724.64,58.86
2026-02-05,3030.3,2564.1,724.64,58.86
2026-02-06,3030.3,2564.1,724.64,58.86
2026-02-07,3030.3,2564.1,724.64,58.86
2026-02-08,3030.3,2564.1,724.64,58.86
2026-02-09,3030.3,2564.1,724.64,58.86
2026-02-10,3030.3,2564.1,724.64,58.86
2026-02-11,3030.3,2564.1,724.64,58.86
2026-02-12,3030.3,2564.1,724.64,58.86
2026-02-13,3030.3,2564.1,724.64,58.86
2026-02-14,3030.3,2564.1,724.64,58.86
2026-02-15,3030.3,2564.1,724.64,58.86
2026-02-16,3030.3,2564.1,724.64,58.86
2026-02-17,3030.3,2564.1,724.64,58.86
2026-02-18,3030.3,2564.1,724.64,58.86
2026-02-19,3030.3,2564.1,724.64,58.86
2026-02-20,3030.3,2564.1,724.64,58.86
2026-02-21,3030.3,2564.1,724.64,58.86
2026-02-22,3030.3,2564.1,724.64,58.86
2026-02-23,3030.3,2564.1,724.64,58.86
2026-02-24,3030.3,2564.1,724.64,58.86
2026-02-25,3030.3,2564.1,724.64,58.86
2026-02-26,3030.3,2564.1,724.64,58.86
2026-02-27,3030.3,2564.1,724.64,58.86
2026-02-28,3030.3,2564.1,724.64,58.86
2026-03-01,3030.3,2564.1,699.3,58.41
2026-03-02,3030.3,2564.1,699.3,58.41
2026-03-03,3030.3,2564.1,699.3,58.41
2026-03-04,3030.3,2564.1,699.3,58.41
2026-03-05,3030.3,2564.1,699.3,58.41
2026-03-06,3030.3,2564.1,699.3,58.41
2026-03-07,3030.3,2564.1,699.3,58.41
2026-03-08,3030.3,2564.1,699.3,58.41
2026-03-09,3030.3,2564.1,699.3,58.41
2026-03-10,3030.3,2564.1,699.3,58.41
2026-03-11,3030.3,2564.1,699.3,58.41
2026-03-12,3030.3,2564.1,699.3,58.41
2026-03-13,3030.3,2564.1,699.3,58.41
2026-03-14,3030.3,2564.1,699.3,58.41
2026-03-15,3030.3,2564.1,699.3,58.41
2026-03-16,3030.3,2564.1,699.3,58.41
2026-03-17,3030.3,2564.1,699.3,58.41
2026-03-18,3030.3,2564.1,699.3,58.41
2026-03-19,3030.3,2564.1,699.3,58.41
2026-03-20,3030.3,2564.1,699.3,58.41
2026-03-21,3030.3,2564.1,699.3,58.41
2026-03-22,3030.3,2564.1,699.3,58.41
2026-03-23,3030.3,2564.1,699.3,58.41
2026-03-24,3030.3,2564.1,699.3,58.41
2026-03-25,3030.3,2564.1,699.3,58.41
2026-03-26,3030.3,2564.1,699.3,58.41
2026-03-27,3030.3,2564.1,699.3,58.41
2026-03-28,3030.3,2564.1,699.3,58.41
2026-03-29,3030.3,2564.1,699.3,58.41
2026-03-30,3030.3,2564.1,699.3,58.41
2026-03-31,3030.3,2564.1,699.3,58.41
2026-04-01,3030.3,2564.1,709.22,58.24
2026-04-02,3030.3,2564.1,709.22,58.24
2026-04-03,3030.3,2564.1,709.22,58.24
2026-04-04,3030.3,2564.1,709.22,58.24
2026-04-05,3030.3,2564.1,709.22,58.24
2026-04-06,3030.3,2564.1,709.22,58.24
2026-04-07,3030.3,2564.1,709.22,58.24
2026-04-08,3030.3,2564.1,709.22,58.24
2026-04-09,3030.3,2564.1,709.22,58.24
2026-04-10,3030.3,2564.1,709.22,58.24
2026-04-11,3030.3,2564.1,709.22,58.24
2026-04-12,3030.3,2564.1,709.22,58.24
2026-04-13,3030.3,2564.1,709.22,58.24
2026-04-14,3046.39,2595.95,715.44,58.06
2026-04-15,3067.00,2599.91,722.80,58.12
2026-04-16,3065.31,2597.87,723.12,58.06
2026-04-17,3066.59,2603.61,723.34,58.10
2026-04-18,3071.65,2606.14,726.92,58.10
2026-04-20,3054.25,2599.47,722.30,57.94
2026-04-21,3067.02,2603.77,724.80,58.02
2026-04-24,3013.90,2577.87,710.24,57.36
2026-04-27,3046.78,2602.66,718.32,57.78
2026-04-28,3058.72,2607.95,720.54,57.90
2026-04-29,3056.53,2610.59,719.48,57.89
2026-04-30,3025.83,2588.84,711.13,57.36
2026-05-01,3056.19,2607.97,717.47,57.73
2026-05-02,3063.35,2612.79,720.83,57.89
2026-05-03,3064.10,2613.05,720.36,57.88
2026-05-04,3052.06,2600.67,718.67,57.58
2026-05-05,3021.01,2582.70,710.00,57.12
2026-05-06,3050.42,2606.09,717.79,57.60
2026-05-07,3061.50,2605.40,723.48,57.57
2026-05-08,3059.9375,2598.4524,723.0818,57.3522
2026-05-09,3061.19,2599.63,723.01,57.31
2026-05-10,3060.28,2599.33,722.93,57.29
2026-05-11,3055.35,2596.24,720.93,57.21
2026-05-12,3055.64,2596.22,721.36,57.20
2026-05-13,3051.22,2599.28,717.75,57.24
2026-05-14,3037.94,2593.46,715.02,57.05
2026-05-15,3030.01,2593.99,714.57,57.00
2026-05-16,3023.76,2599.99,712.47,57.07
2026-05-17,3029.65,2604.51,713.66,57.16
2026-05-18,3023.18,2601.65,711.93,57.11
2026-05-19,3002.72,2577.66,708.05,56.54
2026-05-20,2986.66,2572.10,703.14,56.42
2026-05-21,3014.09,2595.71,709.34,56.89
2026-05-22,3008.57,2591.27,708.92,56.74
2026-05-23,2999.03,2584.72,707.18,56.54
2026-05-24,2998.81,2584.86,707.13,56.55
2026-05-25,3031.15,2606.42,714.53,57.06
2026-05-26,3028.75,2602.02,715.74,56.74
2026-05-27,3010.73,2588.18,710.69,56.38
2026-05-28,3026.76,2602.25,714.81,56.70
2026-05-29,3052.08,2621.50,721.38,57.11
2026-05-30,3055.49,2620.50,722.29,57.08
2026-05-31,3054.27,2619.90,721.95,57.09
2026-06-01,3052.64,2619.57,721.51,57.07
2026-06-02,3045.08,2617.45,719.26,56.97
2026-06-03,3046.29,2619.31,719.64,56.99
2026-06-04,3038.94,2618.36,716.51,56.93
2026-06-05,3044.16,2619.59,718.39,56.90
2026-06-06,3027.43,2619.76,714.82,56.84
2026-06-07,3025.49,2616.09,714.09,56.76
2026-06-08,3024.26,2622.25,713.47,56.87
2026-06-09,3017.82,2617.19,711.73,56.75
2026-06-10,3022.54,2617.11,712.96,56.74
2026-06-11,3017.79,2615.23,710.61,56.65
2026-06-12,3020.45,2614.92,710.39,56.58
